dna,CDS,OG0000415,OG0000415
dna,CDS,OG0000420,OG0000420
dna,CDS,OG0000421,OG0000421
dna,CDS,OG0000422,OG0000422
dna,CDS,OG0000424,OG0000424
dna,CDS,OG0000425,OG0000425
dna,CDS,OG0000426,OG0000426
dna,CDS,OG0000427,OG0000427
dna,CDS,OG0000428,OG0000428
dna,CDS,OG0000431,OG0000431
dna,CDS,OG0000432,OG0000432
dna,CDS,OG0000433,OG0000433
dna,CDS,OG0000434,OG0000434
dna,CDS,OG0000436,OG0000436
dna,CDS,OG0000437,OG0000437
dna,CDS,OG0000438,OG0000438
dna,CDS,OG0000439,OG0000439
dna,CDS,OG0000440,OG0000440
dna,CDS,OG0000441,OG0000441
dna,CDS,OG0000445,OG0000445
dna,CDS,OG0000446,OG0000446
dna,CDS,OG0000448,OG0000448
dna,CDS,OG0000449,OG0000449
dna,CDS,OG0000450,OG0000450
dna,CDS,OG0000451,OG0000451
dna,CDS,OG0000452,OG0000452
dna,CDS,OG0000454,OG0000454
dna,CDS,OG0000455,OG0000455
dna,CDS,OG0000456,OG0000456
dna,CDS,OG0000457,OG0000457
dna,CDS,OG0000458,OG0000458
dna,CDS,OG0000459,OG0000459
dna,CDS,OG0000460,OG0000460
dna,CDS,OG0000462,OG0000462
dna,CDS,OG0000463,OG0000463
dna,CDS,OG0000464,OG0000464
dna,CDS,OG0000465,OG0000465
dna,CDS,OG0000466,OG0000466
dna,CDS,OG0000468,OG0000468
dna,CDS,OG0000470,OG0000470
dna,CDS,OG0000471,OG0000471
dna,CDS,OG0000473,OG0000473
dna,CDS,OG0000475,OG0000475
dna,CDS,OG0000476,OG0000476
dna,CDS,OG0000478,OG0000478
dna,CDS,OG0000480,OG0000480
dna,CDS,OG0000483,OG0000483
dna,CDS,OG0000484,OG0000484
dna,CDS,OG0000486,OG0000486
dna,CDS,OG0000487,OG0000487
dna,CDS,OG0000488,OG0000488
dna,CDS,OG0000489,OG0000489
dna,CDS,OG0000490,OG0000490
dna,CDS,OG0000491,OG0000491
dna,CDS,OG0000492,OG0000492
dna,CDS,OG0000493,OG0000493
dna,CDS,OG0000494,OG0000494
dna,CDS,OG0000495,OG0000495
dna,CDS,OG0000497,OG0000497
dna,CDS,OG0000498,OG0000498
dna,CDS,OG0000499,OG0000499
dna,CDS,OG0000500,OG0000500
dna,CDS,OG0000501,OG0000501
dna,CDS,OG0000502,OG0000502
dna,CDS,OG0000503,OG0000503
dna,CDS,OG0000505,OG0000505
dna,CDS,OG0000506,OG0000506
dna,CDS,OG0000507,OG0000507
dna,CDS,OG0000508,OG0000508
dna,CDS,OG0000509,OG0000509
dna,CDS,OG0000511,OG0000511
dna,CDS,OG0000515,OG0000515
dna,CDS,OG0000516,OG0000516
dna,CDS,OG0000520,OG0000520
dna,CDS,OG0000522,OG0000522
dna,CDS,OG0000523,OG0000523
dna,CDS,OG0000525,OG0000525
dna,CDS,OG0000527,OG0000527
dna,CDS,OG0000528,OG0000528
dna,CDS,OG0000529,OG0000529
dna,CDS,OG0000530,OG0000530
dna,CDS,OG0000532,OG0000532
dna,CDS,OG0000533,OG0000533
dna,CDS,OG0000537,OG0000537
dna,CDS,OG0000538,OG0000538
dna,CDS,OG0000539,OG0000539
dna,CDS,OG0000540,OG0000540
dna,CDS,OG0000541,OG0000541
dna,CDS,OG0000542,OG0000542
dna,CDS,OG0000543,OG0000543
dna,CDS,OG0000546,OG0000546
dna,CDS,OG0000548,OG0000548
dna,CDS,OG0000551,OG0000551
dna,CDS,OG0000552,OG0000552
dna,CDS,OG0000553,OG0000553
dna,CDS,OG0000554,OG0000554
dna,CDS,OG0000555,OG0000555
dna,CDS,OG0000557,OG0000557
dna,CDS,OG0000558,OG0000558
dna,CDS,OG0000559,OG0000559
dna,CDS,OG0000561,OG0000561
dna,CDS,OG0000563,OG0000563
dna,CDS,OG0000566,OG0000566
dna,CDS,OG0000567,OG0000567
dna,CDS,OG0000568,OG0000568
dna,CDS,OG0000569,OG0000569
dna,CDS,OG0000572,OG0000572
dna,CDS,OG0000573,OG0000573
dna,CDS,OG0000574,OG0000574
dna,CDS,OG0000575,OG0000575
dna,CDS,OG0000577,OG0000577
dna,CDS,OG0000579,OG0000579
dna,CDS,OG0000582,OG0000582
dna,CDS,OG0000583,OG0000583
dna,CDS,OG0000586,OG0000586
dna,CDS,OG0000588,OG0000588
dna,CDS,OG0000590,OG0000590
dna,CDS,OG0000592,OG0000592
dna,CDS,OG0000594,OG0000594
dna,CDS,OG0000595,OG0000595
dna,CDS,OG0000596,OG0000596
dna,CDS,OG0000597,OG0000597
dna,CDS,OG0000598,OG0000598
dna,CDS,OG0000599,OG0000599
dna,CDS,OG0000600,OG0000600
dna,CDS,OG0000601,OG0000601
dna,CDS,OG0000602,OG0000602
dna,CDS,OG0000603,OG0000603
dna,CDS,OG0000604,OG0000604
dna,CDS,OG0000605,OG0000605
dna,CDS,OG0000609,OG0000609
dna,CDS,OG0000610,OG0000610
dna,CDS,OG0000611,OG0000611
dna,CDS,OG0000612,OG0000612
dna,CDS,OG0000614,OG0000614
dna,CDS,OG0000615,OG0000615
dna,CDS,OG0000617,OG0000617
dna,CDS,OG0000618,OG0000618
dna,CDS,OG0000619,OG0000619
dna,CDS,OG0000620,OG0000620
dna,CDS,OG0000622,OG0000622
dna,CDS,OG0000624,OG0000624
dna,CDS,OG0000625,OG0000625
dna,CDS,OG0000627,OG0000627
dna,CDS,OG0000628,OG0000628
dna,CDS,OG0000630,OG0000630
dna,CDS,OG0000631,OG0000631
dna,CDS,OG0000632,OG0000632
dna,CDS,OG0000633,OG0000633
dna,CDS,OG0000634,OG0000634
dna,CDS,OG0000635,OG0000635
dna,CDS,OG0000636,OG0000636
dna,CDS,OG0000637,OG0000637
dna,CDS,OG0000639,OG0000639
dna,CDS,OG0000640,OG0000640
dna,CDS,OG0000641,OG0000641
dna,CDS,OG0000642,OG0000642
dna,CDS,OG0000644,OG0000644
dna,CDS,OG0000645,OG0000645
dna,CDS,OG0000647,OG0000647
dna,CDS,OG0000648,OG0000648
dna,CDS,OG0000649,OG0000649
dna,CDS,OG0000650,OG0000650
dna,CDS,OG0000651,OG0000651
dna,CDS,OG0000653,OG0000653
dna,CDS,OG0000654,OG0000654
dna,CDS,OG0000655,OG0000655
dna,CDS,OG0000656,OG0000656
dna,CDS,OG0000658,OG0000658
dna,CDS,OG0000659,OG0000659
dna,CDS,OG0000660,OG0000660
dna,CDS,OG0000661,OG0000661
dna,CDS,OG0000662,OG0000662
dna,CDS,OG0000663,OG0000663
dna,CDS,OG0000665,OG0000665
dna,CDS,OG0000666,OG0000666
dna,CDS,OG0000667,OG0000667
dna,CDS,OG0000668,OG0000668
dna,CDS,OG0000669,OG0000669
dna,CDS,OG0000670,OG0000670
dna,CDS,OG0000671,OG0000671
dna,CDS,OG0000673,OG0000673
dna,CDS,OG0000674,OG0000674
dna,CDS,OG0000675,OG0000675
dna,CDS,OG0000676,OG0000676
dna,CDS,OG0000677,OG0000677
dna,CDS,OG0000678,OG0000678
dna,CDS,OG0000679,OG0000679
dna,CDS,OG0000680,OG0000680
dna,CDS,OG0000681,OG0000681
dna,CDS,OG0000683,OG0000683
dna,CDS,OG0000685,OG0000685
dna,CDS,OG0000686,OG0000686
dna,CDS,OG0000687,OG0000687
dna,CDS,OG0000688,OG0000688
dna,CDS,OG0000689,OG0000689
dna,CDS,OG0000690,OG0000690
dna,CDS,OG0000694,OG0000694
dna,CDS,OG0000696,OG0000696
dna,CDS,OG0000697,OG0000697
dna,CDS,OG0000698,OG0000698
dna,CDS,OG0000700,OG0000700
dna,CDS,OG0000701,OG0000701
dna,CDS,OG0000702,OG0000702
dna,CDS,OG0000705,OG0000705
dna,CDS,OG0000706,OG0000706
dna,CDS,OG0000707,OG0000707
dna,CDS,OG0000709,OG0000709
dna,CDS,OG0000710,OG0000710
dna,CDS,OG0000711,OG0000711
dna,CDS,OG0000712,OG0000712
dna,CDS,OG0000713,OG0000713
dna,CDS,OG0000714,OG0000714
dna,CDS,OG0000715,OG0000715
dna,CDS,OG0000717,OG0000717
dna,CDS,OG0000718,OG0000718
dna,CDS,OG0000719,OG0000719
dna,CDS,OG0000720,OG0000720
dna,CDS,OG0000721,OG0000721
dna,CDS,OG0000723,OG0000723
dna,CDS,OG0000725,OG0000725
dna,CDS,OG0000726,OG0000726
dna,CDS,OG0000727,OG0000727
dna,CDS,OG0000728,OG0000728
dna,CDS,OG0000729,OG0000729
dna,CDS,OG0000731,OG0000731
dna,CDS,OG0000732,OG0000732
dna,CDS,OG0000733,OG0000733
dna,CDS,OG0000734,OG0000734
dna,CDS,OG0000737,OG0000737
dna,CDS,OG0000738,OG0000738
dna,CDS,OG0000739,OG0000739
dna,CDS,OG0000740,OG0000740
dna,CDS,OG0000741,OG0000741
dna,CDS,OG0000742,OG0000742
dna,CDS,OG0000743,OG0000743
dna,CDS,OG0000744,OG0000744
dna,CDS,OG0000746,OG0000746
dna,CDS,OG0000753,OG0000753
dna,CDS,OG0000754,OG0000754
dna,CDS,OG0000758,OG0000758
dna,CDS,OG0000759,OG0000759
dna,CDS,OG0000761,OG0000761
dna,CDS,OG0000762,OG0000762
dna,CDS,OG0000763,OG0000763
dna,CDS,OG0000766,OG0000766
dna,CDS,OG0000767,OG0000767
dna,CDS,OG0000768,OG0000768
dna,CDS,OG0000770,OG0000770
dna,CDS,OG0000773,OG0000773
dna,CDS,OG0000775,OG0000775
dna,CDS,OG0000776,OG0000776
dna,CDS,OG0000777,OG0000777
dna,CDS,OG0000779,OG0000779
dna,CDS,OG0000781,OG0000781
dna,CDS,OG0000782,OG0000782
dna,CDS,OG0000783,OG0000783
dna,CDS,OG0000785,OG0000785
dna,CDS,OG0000786,OG0000786
dna,CDS,OG0000787,OG0000787
dna,CDS,OG0000788,OG0000788
dna,CDS,OG0000791,OG0000791
dna,CDS,OG0000792,OG0000792
dna,CDS,OG0000794,OG0000794
dna,CDS,OG0000795,OG0000795
dna,CDS,OG0000797,OG0000797
dna,CDS,OG0000798,OG0000798
dna,CDS,OG0000799,OG0000799
dna,CDS,OG0000800,OG0000800
dna,CDS,OG0000801,OG0000801
dna,CDS,OG0000803,OG0000803
dna,CDS,OG0000804,OG0000804
dna,CDS,OG0000805,OG0000805
dna,CDS,OG0000808,OG0000808
dna,CDS,OG0000812,OG0000812
dna,CDS,OG0000813,OG0000813
dna,CDS,OG0000814,OG0000814
dna,CDS,OG0000815,OG0000815
dna,CDS,OG0000816,OG0000816
dna,CDS,OG0000818,OG0000818
dna,CDS,OG0000820,OG0000820
dna,CDS,OG0000824,OG0000824
dna,CDS,OG0000825,OG0000825
dna,CDS,OG0000826,OG0000826
dna,CDS,OG0000827,OG0000827
dna,CDS,OG0000828,OG0000828
dna,CDS,OG0000829,OG0000829
dna,CDS,OG0000830,OG0000830
dna,CDS,OG0000831,OG0000831
dna,CDS,OG0000834,OG0000834
dna,CDS,OG0000835,OG0000835
dna,CDS,OG0000836,OG0000836
dna,CDS,OG0000837,OG0000837
dna,CDS,OG0000838,OG0000838
dna,CDS,OG0000839,OG0000839
dna,CDS,OG0000840,OG0000840
dna,CDS,OG0000842,OG0000842
dna,CDS,OG0000843,OG0000843
dna,CDS,OG0000844,OG0000844
dna,CDS,OG0000845,OG0000845
dna,CDS,OG0000849,OG0000849
dna,CDS,OG0000850,OG0000850
dna,CDS,OG0000851,OG0000851
dna,CDS,OG0000852,OG0000852
dna,CDS,OG0000853,OG0000853
dna,CDS,OG0000854,OG0000854
dna,CDS,OG0000855,OG0000855
dna,CDS,OG0000856,OG0000856
dna,CDS,OG0000858,OG0000858
dna,CDS,OG0000860,OG0000860
dna,CDS,OG0000861,OG0000861
dna,CDS,OG0000862,OG0000862
dna,CDS,OG0000863,OG0000863
dna,CDS,OG0000865,OG0000865
dna,CDS,OG0000866,OG0000866
dna,CDS,OG0000867,OG0000867
dna,CDS,OG0000868,OG0000868
dna,CDS,OG0000871,OG0000871
dna,CDS,OG0000872,OG0000872
dna,CDS,OG0000874,OG0000874
dna,CDS,OG0000877,OG0000877
dna,CDS,OG0000878,OG0000878
dna,CDS,OG0000881,OG0000881
dna,CDS,OG0000882,OG0000882
dna,CDS,OG0000883,OG0000883
dna,CDS,OG0000884,OG0000884
dna,CDS,OG0000885,OG0000885
dna,CDS,OG0000886,OG0000886
dna,CDS,OG0000887,OG0000887
dna,CDS,OG0000888,OG0000888
dna,CDS,OG0000889,OG0000889
dna,CDS,OG0000891,OG0000891
dna,CDS,OG0000893,OG0000893
dna,CDS,OG0000897,OG0000897
dna,CDS,OG0000899,OG0000899
dna,CDS,OG0000901,OG0000901
dna,CDS,OG0000902,OG0000902
dna,CDS,OG0000903,OG0000903
dna,CDS,OG0000904,OG0000904
dna,CDS,OG0000906,OG0000906
dna,CDS,OG0000907,OG0000907
dna,CDS,OG0000908,OG0000908
dna,CDS,OG0000909,OG0000909
dna,CDS,OG0000910,OG0000910
dna,CDS,OG0000911,OG0000911
dna,CDS,OG0000912,OG0000912
dna,CDS,OG0000914,OG0000914
dna,CDS,OG0000915,OG0000915
dna,CDS,OG0000916,OG0000916
dna,CDS,OG0000919,OG0000919
dna,CDS,OG0000920,OG0000920
dna,CDS,OG0000921,OG0000921
dna,CDS,OG0000922,OG0000922
dna,CDS,OG0000925,OG0000925
dna,CDS,OG0000926,OG0000926
dna,CDS,OG0000928,OG0000928
dna,CDS,OG0000929,OG0000929
dna,CDS,OG0000931,OG0000931
dna,CDS,OG0000932,OG0000932
dna,CDS,OG0000933,OG0000933
dna,CDS,OG0000934,OG0000934
dna,CDS,OG0000937,OG0000937
dna,CDS,OG0000940,OG0000940
dna,CDS,OG0000941,OG0000941
dna,CDS,OG0000942,OG0000942
dna,CDS,OG0000943,OG0000943
dna,CDS,OG0000944,OG0000944
dna,CDS,OG0000946,OG0000946
dna,CDS,OG0000947,OG0000947
dna,CDS,OG0000950,OG0000950
dna,CDS,OG0000951,OG0000951
dna,CDS,OG0000952,OG0000952
dna,CDS,OG0000953,OG0000953
dna,CDS,OG0000954,OG0000954
dna,CDS,OG0000955,OG0000955
dna,CDS,OG0000956,OG0000956
dna,CDS,OG0000957,OG0000957
dna,CDS,OG0000958,OG0000958
dna,CDS,OG0000959,OG0000959
dna,CDS,OG0000963,OG0000963
dna,CDS,OG0000964,OG0000964
dna,CDS,OG0000965,OG0000965
dna,CDS,OG0000967,OG0000967
dna,CDS,OG0000970,OG0000970
dna,CDS,OG0000971,OG0000971
dna,CDS,OG0000972,OG0000972
dna,CDS,OG0000973,OG0000973
dna,CDS,OG0000975,OG0000975
dna,CDS,OG0000976,OG0000976
dna,CDS,OG0000977,OG0000977
dna,CDS,OG0000980,OG0000980
dna,CDS,OG0000981,OG0000981
dna,CDS,OG0000983,OG0000983
dna,CDS,OG0000984,OG0000984
dna,CDS,OG0000985,OG0000985
dna,CDS,OG0000986,OG0000986
dna,CDS,OG0000987,OG0000987
dna,CDS,OG0000988,OG0000988
dna,CDS,OG0000990,OG0000990
dna,CDS,OG0000992,OG0000992
dna,CDS,OG0000993,OG0000993
dna,CDS,OG0000994,OG0000994
dna,CDS,OG0000995,OG0000995
dna,CDS,OG0000996,OG0000996
dna,CDS,OG0000997,OG0000997
dna,CDS,OG0000999,OG0000999
dna,CDS,OG0001001,OG0001001
dna,CDS,OG0001002,OG0001002
dna,CDS,OG0001003,OG0001003
dna,CDS,OG0001004,OG0001004
dna,CDS,OG0001006,OG0001006
dna,CDS,OG0001007,OG0001007
dna,CDS,OG0001009,OG0001009
dna,CDS,OG0001010,OG0001010
dna,CDS,OG0001012,OG0001012
dna,CDS,OG0001013,OG0001013
dna,CDS,OG0001014,OG0001014
dna,CDS,OG0001015,OG0001015
dna,CDS,OG0001016,OG0001016
dna,CDS,OG0001017,OG0001017
dna,CDS,OG0001018,OG0001018
dna,CDS,OG0001019,OG0001019
dna,CDS,OG0001020,OG0001020
dna,CDS,OG0001023,OG0001023
dna,CDS,OG0001024,OG0001024
dna,CDS,OG0001025,OG0001025
dna,CDS,OG0001026,OG0001026
dna,CDS,OG0001027,OG0001027
dna,CDS,OG0001028,OG0001028
dna,CDS,OG0001029,OG0001029
dna,CDS,OG0001031,OG0001031
dna,CDS,OG0001032,OG0001032
dna,CDS,OG0001033,OG0001033
dna,CDS,OG0001034,OG0001034
dna,CDS,OG0001035,OG0001035
dna,CDS,OG0001036,OG0001036
dna,CDS,OG0001037,OG0001037
dna,CDS,OG0001038,OG0001038
dna,CDS,OG0001039,OG0001039
dna,CDS,OG0001040,OG0001040
dna,CDS,OG0001041,OG0001041
dna,CDS,OG0001042,OG0001042
dna,CDS,OG0001044,OG0001044
dna,CDS,OG0001045,OG0001045
dna,CDS,OG0001047,OG0001047
dna,CDS,OG0001048,OG0001048
dna,CDS,OG0001049,OG0001049
dna,CDS,OG0001050,OG0001050
dna,CDS,OG0001053,OG0001053
dna,CDS,OG0001056,OG0001056
dna,CDS,OG0001058,OG0001058
dna,CDS,OG0001059,OG0001059
dna,CDS,OG0001060,OG0001060
dna,CDS,OG0001061,OG0001061
dna,CDS,OG0001062,OG0001062
dna,CDS,OG0001063,OG0001063
dna,CDS,OG0001064,OG0001064
dna,CDS,OG0001065,OG0001065
dna,CDS,OG0001066,OG0001066
dna,CDS,OG0001067,OG0001067
dna,CDS,OG0001068,OG0001068
dna,CDS,OG0001070,OG0001070
dna,CDS,OG0001071,OG0001071
dna,CDS,OG0001072,OG0001072
dna,CDS,OG0001073,OG0001073
dna,CDS,OG0001074,OG0001074
dna,CDS,OG0001075,OG0001075
dna,CDS,OG0001077,OG0001077
dna,CDS,OG0001078,OG0001078
dna,CDS,OG0001079,OG0001079
dna,CDS,OG0001080,OG0001080
dna,CDS,OG0001081,OG0001081
dna,CDS,OG0001083,OG0001083
dna,CDS,OG0001084,OG0001084
dna,CDS,OG0001085,OG0001085
dna,CDS,OG0001086,OG0001086
dna,CDS,OG0001088,OG0001088
dna,CDS,OG0001089,OG0001089
dna,CDS,OG0001093,OG0001093
dna,CDS,OG0001094,OG0001094
dna,CDS,OG0001095,OG0001095
dna,CDS,OG0001102,OG0001102
dna,CDS,OG0001103,OG0001103
dna,CDS,OG0001104,OG0001104
dna,CDS,OG0001105,OG0001105
dna,CDS,OG0001106,OG0001106
dna,CDS,OG0001108,OG0001108
dna,CDS,OG0001109,OG0001109
dna,CDS,OG0001110,OG0001110
dna,CDS,OG0001111,OG0001111
dna,CDS,OG0001112,OG0001112
dna,CDS,OG0001113,OG0001113
dna,CDS,OG0001114,OG0001114
dna,CDS,OG0001115,OG0001115
dna,CDS,OG0001117,OG0001117
dna,CDS,OG0001118,OG0001118
dna,CDS,OG0001121,OG0001121
dna,CDS,OG0001122,OG0001122
dna,CDS,OG0001125,OG0001125
dna,CDS,OG0001127,OG0001127
dna,CDS,OG0001128,OG0001128
dna,CDS,OG0001130,OG0001130
dna,CDS,OG0001131,OG0001131
dna,CDS,OG0001132,OG0001132
dna,CDS,OG0001133,OG0001133
dna,CDS,OG0001134,OG0001134
dna,CDS,OG0001135,OG0001135
dna,CDS,OG0001137,OG0001137
dna,CDS,OG0001138,OG0001138
dna,CDS,OG0001139,OG0001139
dna,CDS,OG0001141,OG0001141
dna,CDS,OG0001142,OG0001142
dna,CDS,OG0001143,OG0001143
dna,CDS,OG0001144,OG0001144
dna,CDS,OG0001145,OG0001145
dna,CDS,OG0001146,OG0001146
dna,CDS,OG0001147,OG0001147
dna,CDS,OG0001148,OG0001148
dna,CDS,OG0001149,OG0001149
dna,CDS,OG0001150,OG0001150
dna,CDS,OG0001152,OG0001152
dna,CDS,OG0001153,OG0001153
dna,CDS,OG0001154,OG0001154
dna,CDS,OG0001155,OG0001155
dna,CDS,OG0001156,OG0001156
dna,CDS,OG0001157,OG0001157
dna,CDS,OG0001159,OG0001159
dna,CDS,OG0001160,OG0001160
